Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Harney County, OR",41025,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,80155,Suppressed
,"Harney County, OR",41025,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,80155,Suppressed
,"Harney County, OR",41025,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,80155,Suppressed
,"Hood River County, OR",41027,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,252819,Suppressed
,"Hood River County, OR",41027,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,252819,Suppressed
,"Hood River County, OR",41027,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,252819,Suppressed
,"Jackson County, OR",41029,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,76,2342197,3.2
,"Jackson County, OR",41029,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,47,2342197,2
,"Jackson County, OR",41029,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,29,2342197,1.2
,"Jefferson County, OR",41031,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,23,251787,9.1
,"Jefferson County, OR",41031,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,251787,Unreliable
,"Jefferson County, OR",41031,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,251787,Suppressed
,"Josephine County, OR",41033,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,53,935469,5.7
,"Josephine County, OR",41033,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,37,935469,4
,"Josephine County, OR",41033,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,16,935469,Unreliable
,"Klamath County, OR",41035,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,44,733980,6
,"Klamath County, OR",41035,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,32,733980,4.4
,"Klamath County, OR",41035,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,12,733980,Unreliable
,"Lake County, OR",41037,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,86458,Suppressed
,"Lake County, OR",41037,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,86458,Suppressed
,"Lake County, OR",41037,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,86458,Suppressed
,"Lane County, OR",41039,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,115,4026048,2.9
,"Lane County, OR",41039,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,54,4026048,1.3
,"Lane County, OR",41039,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,61,4026048,1.5
,"Lincoln County, OR",41041,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,15,524571,Unreliable
,"Lincoln County, OR",41041,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,524571,Unreliable
,"Lincoln County, OR",41041,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,524571,Suppressed
,"Linn County, OR",41043,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,36,1347856,2.7
,"Linn County, OR",41043,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,19,1347856,Unreliable
,"Linn County, OR",41043,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,17,1347856,Unreliable
,"Malheur County, OR",41045,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,16,337427,Unreliable
,"Malheur County, OR",41045,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,337427,Suppressed
,"Malheur County, OR",41045,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,337427,Suppressed
,"Marion County, OR",41047,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,97,3656108,2.7
,"Marion County, OR",41047,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,66,3656108,1.8
,"Marion County, OR",41047,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,31,3656108,0.8
,"Morrow County, OR",41049,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,124414,Suppressed
,"Morrow County, OR",41049,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,124414,Suppressed
,"Morrow County, OR",41049,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,124414,Suppressed
,"Multnomah County, OR",41051,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,345,8623455,4
,"Multnomah County, OR",41051,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,215,8623455,2.5
,"Multnomah County, OR",41051,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,130,8623455,1.5
,"Polk County, OR",41053,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,13,886432,Unreliable
,"Polk County, OR",41053,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,886432,Suppressed
,"Polk County, OR",41053,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,886432,Suppressed
,"Sherman County, OR",41055,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,19093,Unreliable
,"Sherman County, OR",41055,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,19093,Unreliable
,"Sherman County, OR",41055,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,19093,Unreliable
,"Tillamook County, OR",41057,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,286350,Suppressed
,"Tillamook County, OR",41057,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,286350,Suppressed
,"Tillamook County, OR",41057,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,286350,Suppressed
,"Umatilla County, OR",41059,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,44,846049,5.2
,"Umatilla County, OR",41059,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,27,846049,3.2
,"Umatilla County, OR",41059,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,17,846049,Unreliable
,"Union County, OR",41061,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,286587,Suppressed
,"Union County, OR",41061,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,286587,Suppressed
,"Union County, OR",41061,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,286587,Unreliable
,"Wallowa County, OR",41063,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,76776,Suppressed
,"Wallowa County, OR",41063,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,76776,Unreliable
,"Wallowa County, OR",41063,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,76776,Suppressed
,"Wasco County, OR",41065,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,284843,Unreliable
,"Wasco County, OR",41065,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,284843,Suppressed
,"Wasco County, OR",41065,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,284843,Suppressed
,"Washington County, OR",41067,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,88,6284649,1.4
,"Washington County, OR",41067,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,49,6284649,0.8
,"Washington County, OR",41067,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,39,6284649,0.6
,"Wheeler County, OR",41069,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,15191,Unreliable
,"Wheeler County, OR",41069,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,15191,Unreliable
,"Wheeler County, OR",41069,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,15191,Unreliable
,"Yamhill County, OR",41071,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,24,1137113,2.1
,"Yamhill County, OR",41071,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,13,1137113,Unreliable
,"Yamhill County, OR",41071,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,11,1137113,Unreliable
,"Adams County, PA",42001,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,20,1122956,1.8
,"Adams County, PA",42001,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,12,1122956,Unreliable
,"Adams County, PA",42001,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1122956,Suppressed
,"Allegheny County, PA",42003,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,1089,13467261,8.1
,"Allegheny County, PA",42003,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,919,13467261,6.8
,"Allegheny County, PA",42003,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,170,13467261,1.3
,"Armstrong County, PA",42005,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,15,735150,Unreliable
,"Armstrong County, PA",42005,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,735150,Unreliable
,"Armstrong County, PA",42005,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,735150,Suppressed
,"Beaver County, PA",42007,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,63,1844391,3.4
,"Beaver County, PA",42007,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,46,1844391,2.5
,"Beaver County, PA",42007,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,17,1844391,Unreliable
,"Bedford County, PA",42009,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,16,536098,Unreliable
,"Bedford County, PA",42009,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,536098,Suppressed
,"Bedford County, PA",42009,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,536098,Suppressed
,"Berks County, PA",42011,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,185,4575193,4
,"Berks County, PA",42011,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,121,4575193,2.6
,"Berks County, PA",42011,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,64,4575193,1.4
,"Blair County, PA",42013,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,23,1372606,1.7
,"Blair County, PA",42013,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,17,1372606,Unreliable
,"Blair County, PA",42013,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1372606,Suppressed
,"Bradford County, PA",42015,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,16,676712,Unreliable
,"Bradford County, PA",42015,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,676712,Suppressed
,"Bradford County, PA",42015,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,10,676712,Unreliable
,"Bucks County, PA",42017,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,123,6899376,1.8
,"Bucks County, PA",42017,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,60,6899376,0.9
,"Bucks County, PA",42017,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,63,6899376,0.9
,"Butler County, PA",42019,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,24,2050748,1.2
,"Butler County, PA",42019,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,16,2050748,Unreliable
,"Butler County, PA",42019,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,2050748,Suppressed
,"Cambria County, PA",42021,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,71,1502013,4.7
,"Cambria County, PA",42021,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,49,1502013,3.3
,"Cambria County, PA",42021,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,22,1502013,1.5
,"Cameron County, PA",42023,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,51995,Suppressed
,"Cameron County, PA",42023,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,51995,Suppressed
,"Cameron County, PA",42023,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,51995,Suppressed
,"Carbon County, PA",42025,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,21,708533,3
,"Carbon County, PA",42025,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,13,708533,Unreliable
,"Carbon County, PA",42025,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,708533,Suppressed
,"Centre County, PA",42027,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,1749418,Unreliable
,"Centre County, PA",42027,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,1749418,Suppressed
,"Centre County, PA",42027,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1749418,Suppressed
,"Chester County, PA",42029,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,86,5656948,1.5
,"Chester County, PA",42029,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,59,5656948,1
,"Chester County, PA",42029,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,27,5656948,0.5
,"Clarion County, PA",42031,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,429614,Suppressed
,"Clarion County, PA",42031,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,429614,Suppressed
,"Clarion County, PA",42031,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,429614,Suppressed
,"Clearfield County, PA",42033,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,15,885166,Unreliable
,"Clearfield County, PA",42033,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,885166,Suppressed
,"Clearfield County, PA",42033,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,885166,Suppressed
,"Clinton County, PA",42035,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,430607,Suppressed
,"Clinton County, PA",42035,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,430607,Suppressed
,"Clinton County, PA",42035,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,430607,Suppressed
,"Columbia County, PA",42037,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,19,729863,Unreliable
,"Columbia County, PA",42037,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,729863,Unreliable
,"Columbia County, PA",42037,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,729863,Suppressed
,"Crawford County, PA",42039,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,30,951943,3.2
,"Crawford County, PA",42039,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,12,951943,Unreliable
,"Crawford County, PA",42039,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,18,951943,Unreliable
,"Cumberland County, PA",42041,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,41,2702446,1.5
,"Cumberland County, PA",42041,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,23,2702446,0.9
,"Cumberland County, PA",42041,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,18,2702446,Unreliable
,"Dauphin County, PA",42043,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,201,3006802,6.7
,"Dauphin County, PA",42043,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,159,3006802,5.3
,"Dauphin County, PA",42043,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,42,3006802,1.4
,"Delaware County, PA",42045,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,460,6194747,7.4
,"Delaware County, PA",42045,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,384,6194747,6.2
,"Delaware County, PA",42045,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,76,6194747,1.2
,"Elk County, PA",42047,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,339155,Suppressed
,"Elk County, PA",42047,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,339155,Suppressed
,"Elk County, PA",42047,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,339155,Suppressed
,"Erie County, PA",42049,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,130,3039942,4.3
,"Erie County, PA",42049,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,85,3039942,2.8
,"Erie County, PA",42049,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,45,3039942,1.5
,"Fayette County, PA",42051,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,60,1463154,4.1
,"Fayette County, PA",42051,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,42,1463154,2.9
,"Fayette County, PA",42051,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,18,1463154,Unreliable
,"Forest County, PA",42053,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,81640,Suppressed
,"Forest County, PA",42053,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,81640,Unreliable
,"Forest County, PA",42053,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,81640,Suppressed
,"Franklin County, PA",42055,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,38,1683903,2.3
,"Franklin County, PA",42055,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,27,1683903,1.6
,"Franklin County, PA",42055,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,11,1683903,Unreliable
,"Fulton County, PA",42057,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,161133,Suppressed
,"Fulton County, PA",42057,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,161133,Suppressed
,"Fulton County, PA",42057,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,161133,Unreliable
,"Greene County, PA",42059,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,11,410921,Unreliable
,"Greene County, PA",42059,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,410921,Suppressed
,"Greene County, PA",42059,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,410921,Suppressed
,"Huntingdon County, PA",42061,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,500870,Suppressed
,"Huntingdon County, PA",42061,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,500870,Suppressed
,"Huntingdon County, PA",42061,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,500870,Suppressed
,"Indiana County, PA",42063,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,25,952368,2.6
,"Indiana County, PA",42063,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,952368,Unreliable
,"Indiana County, PA",42063,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,11,952368,Unreliable
,"Jefferson County, PA",42065,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,487025,Suppressed
,"Jefferson County, PA",42065,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,487025,Suppressed
,"Jefferson County, PA",42065,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,487025,Suppressed
,"Juniata County, PA",42067,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,271704,Suppressed
,"Juniata County, PA",42067,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,271704,Suppressed
,"Juniata County, PA",42067,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,271704,Suppressed
,"Lackawanna County, PA",42069,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,45,2333185,1.9
,"Lackawanna County, PA",42069,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,19,2333185,Unreliable
,"Lackawanna County, PA",42069,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,26,2333185,1.1
,"Lancaster County, PA",42071,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,122,5886282,2.1
,"Lancaster County, PA",42071,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,73,5886282,1.2
,"Lancaster County, PA",42071,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,49,5886282,0.8
